"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","infraspecificEpithet","dayIdentified","recordedBy","recordNumber","day","continentOcean","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","typeStatus","class","previousCatalogNumber","relatedCatalogItem","sex"
"4446","2019-12-15 13:40:57-03","UNESP-RC","HRCB","11559","S","Plantae",NA,NA,"Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","(Miers) A.C.Sm.","Lombardi, J.A.","2005","08","1984","11","Brasil","Minas Gerais","Caratinga","Estação Biológica Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,"Árvore 7 m, flores com metade das pétalas vermelhas","auto",NA,NA,"Andrade, P.M.","543","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4447","2019-12-15 13:42:25-03","UNESP-RC","HRCB","63553","S","Plantae",NA,NA,"Oleaceae","Chionanthus","subsessilis","Chionanthus subsessilis","(Eichler) P.S.Green","J.A. Lombardi",NA,NA,NA,NA,"Brasil","MG","Caratinga, Reserva Particular do Patrimônio Natural Feliciano Miguel Abdala, Estação Biológica de Ca",NA,"-41.817028","-19.731139",NA,NA,NA,NA,NA,NA,"Lombardi",NA,NA,NA,"41º49'01.3W","19º43'52.1S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4448","2019-12-15 13:42:23-03","UNESP-RC","HRCB","63557","S","Plantae",NA,NA,"Moraceae","Dorstenia",NA,"Dorstenia",NA,NA,NA,NA,NA,NA,"Brasil","MG","Caratinga, Reserva Particular do Patrimônio Natural Feliciano Miguel Abdala, Estação Biológica de Ca",NA,"-41.817028","-19.731139",NA,NA,NA,NA,NA,NA,"Lombardi",NA,NA,NA,"41º49'01.3W","19º43'52.1S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4449","2019-07-29 16:22:45-03","UNESP-RC","HRCB","42852","S","Plantae",NA,NA,"Araliaceae","Hydrocotyle",NA,"Hydrocotyle",NA,NA,NA,NA,"1998","09","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga, fazenda Montes Claros","-41.817222","-19.731389",NA,NA,"Folhas carnosas, flores creme.",NA,NA,NA,"Lombardi","2385","06",NA,"41º49'02W","19º43'53S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4450","2019-07-29 16:22:42-03","UNESP-RC","HRCB","41365","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","cerasifolia","Ilex cerasifolia","Reissek","Groppo, M.","2010","03","2003","05","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,"PJ 648, plot FT, árvore 473. Arbóreo.","auto",NA,NA,"Boubli, J.P.","s/n","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4451","2019-12-15 13:41:00-03","UNESP-RC","HRCB","63505","S","Plantae",NA,NA,"Celastraceae","Maytenus","megalocarpa","Maytenus megalocarpa","Groppo & Lombardi","Biral, L.",NA,NA,NA,NA,"Brasil","Minas Gerais","Caratinga","RPPN Feliciano Miguel Abdala","-41.816944","-19.731111",NA,NA,NA,NA,NA,NA,"Biral",NA,NA,NA,"41º49'01W","19º43'52S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4452","2017-11-24 14:12:29-02","UFLA","ESAL","998","S","Plantae",NA,NA,"Selaginellaceae","Selaginella","contigua","Selaginella contigua","Baker","Black",NA,NA,NA,NA,"Brasil","Minas Gerais","Caratinga",NA,"-42.1391983032227","-19.7896995544434","49886",NA,"; ; ;","auto",NA,NA,"Heringer, EP","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4453","2020-02-20 10:27:16-03","UFRPE","HST","11190","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Molopanthera","paniculata","Molopanthera paniculata var. burchellii","K.Schum.","J.A.Lombardi","2002","06","2002","06","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,"Plot 6, árvore 1340. Arbóreo, frutos imaturos.","auto","var. burchellii",NA,"F.R.Couto","25 {PJ 156}","13",NA,NA,NA,NA,NA,NA,"HST011190",NA,NA,NA,NA,NA,NA
"4454","2020-02-20 10:23:30-03","UFRPE","HST","11189","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees","J.A.Lombardi","2002","06","2002","05","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,"Herbáceo, flores vermelhas.","auto",NA,NA,"J.P.Boubli","{PJ 103}","29",NA,NA,NA,NA,NA,NA,"HST011189",NA,NA,NA,NA,NA,NA
"4455","2020-02-20 10:24:17-03","UFRPE","HST","11169","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","sciuripabulum","Bignonia sciuripabulum","(K.Schum) L.G.Lohmann",NA,"2016",NA,"2001","11","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,"Cipó","auto",NA,NA,"C.P.Nogueira","s.n.","09",NA,NA,NA,NA,NA,NA,"HST011169",NA,NA,NA,NA,NA,NA
"4456","2018-10-26 12:08:37-03","Cenargen","CEN","10287","S","Plantae",NA,NA,"Solanaceae","Capsicum","campylopodium","Capsicum campylopodium","Sendtn.","A. T. Hunziker","1990",NA,"1986","03","Brasil","MG","CARATINGA","Mata do Jaó, 5 km da sede da Fazenda Montes Claros.","-42.11667","-19.78333",NA,"6","Corola branca, guias de néctar dourados, estames brancos.",NA,NA,NA,"Eduardo Lleras Perez","2152","27",NA,"-42.11667","-19.78333","430","430","Exsicatas","CEN00010287","CEN00010287",NA,NA,NA,NA,NA
"4457","2018-10-26 12:08:37-03","Cenargen","CEN","10288","S","Plantae",NA,NA,"Solanaceae","Capsicum","campylopodium","Capsicum campylopodium","Sendtn.","A. T. Hunziker","1990",NA,"1986","03","Brasil","MG","CARATINGA","Mata do Jaó, 5 km da sede da Fazenda Montes Claros.","-42.11667","-19.78333",NA,"4","Corola branca, guias de néctar dourados, estames brancos.",NA,NA,NA,"Eduardo Lleras Perez","2157","27",NA,"-42.11667","-19.78333","430","430","Exsicatas","CEN00010288","CEN00010288",NA,NA,NA,NA,NA
"4458","2019-06-27 15:42:31-03","Cenargen","CEN","20319","S","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro","2011","04","1989","11","Brasil","MG","CARATINGA","Vale do Matão - reserva biológica de Caratinga -MG.","-42.15","-19.766666",NA,"5",NA,NA,NA,NA,"Ladislau Araújo Skorupa","751","01",NA,"-42.15","-19.766666","450","450","Exsicatas","CEN00020319","CEN00020319",NA,NA,NA,NA,NA
"4459","2018-10-26 12:06:48-03","Cenargen","CEN","20320","S","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","B. M. T. Walter & G. S. Ribeiro",NA,NA,"1989","11","Brasil","MG","CARATINGA","Vale do Jaó - Reserva Biológica de Caratinga.","-42.15","-19.766666",NA,"5","População com mais de 100 indivíduos.",NA,NA,NA,"Ladislau Araújo Skorupa","753","02",NA,"-42.15","-19.766666","410","410","Exsicatas","CEN00020320","CEN00020320 CEN00020320_1",NA,NA,NA,NA,NA
"4460","2019-06-27 15:37:38-03","Cenargen","CEN","27280","S","Plantae",NA,NA,"Lythraceae","Cuphea","carthagenensis","Cuphea carthagenensis","(Jacq.) Macbr.","S. Graham","1997","03","1989","11","Brasil","MG","CARATINGA","Vale do Jaó - Reserva Biológica de Caratinga.","-42.15","-19.766666",NA,"5",NA,NA,NA,NA,"Ladislau Araújo Skorupa","756","02",NA,"-42,15","-19,766666","360","360","Exsicatas","CEN00027280","CEN00027280",NA,NA,NA,NA,NA
"4461","2019-06-27 15:34:39-03","Cenargen","CEN","27320","S","Plantae",NA,NA,"Fabaceae Faboideae","Desmodium","incanum","Desmodium incanum","DC.","L. C. P. Lima","2011","12","1989","11","Brasil","MG","CARATINGA","Vale do Jaó - Reserva Biológica de Caratinga.","-42.083333","-19.45",NA,"1",NA,NA,NA,NA,"Ladislau Araújo Skorupa","755","02",NA,"-42,083333","-19,45","360","360","Exsicatas","CEN00027320","CEN00027320 CEN00027320_1",NA,NA,NA,NA,NA
"4462","2019-06-27 15:28:54-03","Cenargen","CEN","34565","S","Plantae",NA,NA,"Acanthaceae","Justicia",NA,"Justicia",NA,NA,NA,NA,"1989","11","Brasil","MG","CARATINGA","Vale do Jaó - Reserva Biológica de Caratinga.","-42.15","-19.766666",NA,"5",NA,NA,NA,NA,"Ladislau Araújo Skorupa","754","02",NA,"-42,15","-19,766666","450","450","Exsicatas","CEN00034565","CEN00034565",NA,NA,NA,NA,NA
"4463","2018-10-26 12:02:21-03","Cenargen","CEN","51628","S","Plantae",NA,NA,"Piperaceae","Piper","duartei","Piper duartei","E.F.Guim. & M.Carvalho-Silva","M. Carvalho-Silva",NA,NA,"1998","04","Brasil","MG","CARATINGA","Estação Biológica de Caratinga, fazenda Montes Claros. Trilha M1","-41.817222","-19.731388",NA,"1","Folhas cartáceas, buladas. Doação do Departamento de Botânica - ICB - UFMG. Herbário BHCB (43018).",NA,NA,NA,"Júlio Antônio Lombardi","2367","06",NA,"-41,817222","-19,731388",NA,NA,"Exsicatas","CEN00051628","CEN00051628",NA,NA,NA,NA,NA
"4464","2018-10-26 11:55:53-03","Cenargen","CEN","43326","S","Plantae",NA,NA,"Lythraceae","Cuphea","strigulosa","Cuphea strigulosa","Kunth","T. B. Cavalcanti",NA,NA,"2002","02","Brasil","MG","CARATINGA","Lagoa Silvana. Presente na borda da ilha flutuante, local com muita luminosidade, há 20 m das margens da lagoa.","-42.1391983032227","-19.7896995544434","49886","1","Cálice verde. Corola rósea. Doação da Universidade Federal de Juiz de Fora - Herbário Leopoldo Krieger - CESJ (36917). Minas Gerais","auto",NA,NA,"M. O. D. Pivari","75","24",NA,NA,NA,NA,NA,"Exsicatas","CEN00043326","CEN00043326",NA,NA,NA,NA,NA
"4465","2019-06-27 15:42:44-03","Cenargen","CEN","52628","S","Plantae",NA,NA,"Rubiaceae","Rudgea","symplocoides","Rudgea symplocoides","Müll.Arg.","S. L. Jung-Mendançolli","1987","07","1984","10","Brasil","MG","CARATINGA","Minas Gerais. Estação Biológica de Caratinga, Matão, TM 2.","-42.1391983032227","-19.7896995544434","49886","1","Árvore 4231.Doação do Instituto de Botânica- São Paulo.","auto",NA,NA,"Maria Aparecida Lopes","580","23",NA,NA,NA,NA,NA,"Exsicatas","CEN00052628","CEN00052628",NA,NA,NA,NA,NA
"4466","2019-06-27 15:35:17-03","Cenargen","CEN","2778","S","Plantae",NA,NA,"Fabaceae Faboideae","Rhynchosia","minima","Rhynchosia minima","(L.) DC.","J. B. de Andrade","1978","08","1977","03","Brasil","MG","CARATINGA","Rodovia BR-116 entre Caratinga e Gov. Valadares - MG, km 477.","-42.1391983032227","-19.7896995544434","49886","2","Estandarte com estrias. Doação Projeto Coleta e Introdução de Leguminosas Forrageiras. BNDE - Inst. Zootecnia - Unicamp - Funtec - 280. Nº 430","auto",NA,NA,"George J. Shepherd","4368","08",NA,NA,NA,NA,NA,"Exsicatas","CEN00002778","CEN00002778",NA,NA,NA,NA,NA
"4467","2019-07-24 16:06:56-03","SMITHSONIAN","US","2886694","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","prasina","Miconia prasina","(Sw.) DC.",NA,NA,NA,"1980","02","Brazil","Minas Gerais","Caratinga","Faz. Montes Claros","-42.1391983032227","-19.7896995544434","49886",NA,"<a href=http://n2t.net/ark:/65665/3e0b08624-b87a-4162-92ec-9920d8f54b8c target=other class=eLink> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"A. Nishimura",NA,"01","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA
"4468","2019-07-24 16:06:57-03","SMITHSONIAN","US","3032390","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","pusilliflora","Miconia pusilliflora","Triana",NA,NA,NA,"1983","08","Brazil","Minas Gerais","Caratinga","Estação Biologica de Caratinga","-41.83","-19.67",NA,NA,"<a href=http://n2t.net/ark:/65665/38998ff40-94fb-4362-84d8-be35bab9ae83 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"K. Strier",NA,"23","South America - Neotropics","-41.83","-19.67",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA
"4469","2019-07-24 16:07:05-03","SMITHSONIAN","US","3032392","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.",NA,NA,NA,"1983","11","Brazil","Minas Gerais","Caratinga","Estação Biologica de Caratinga","-41.83","-19.67",NA,NA,"<a href=http://n2t.net/ark:/65665/3e8f3cb61-ed5f-413f-a428-0aacafa32139 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"K. Strier",NA,"24","South America - Neotropics","-41.83","-19.67",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA
"4470","2019-07-24 16:25:29-03","SMITHSONIAN","US",NA,"PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Prockia","crucis","Prockia crucis","P. Browne ex L.",NA,NA,NA,"1987","10","Brazil","Minas Gerais","Caratinga","Est. Biol. de Caratinga.","-42.1391983032227","-19.7896995544434","49886",NA,"<a href=http://n2t.net/ark:/65665/33db877a5-c07b-4029-9612-d52f0aaa48e7 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"M. Horta",NA,"10","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA
"4471","2019-07-24 16:07:45-03","SMITHSONIAN","US","3032391","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","(Raddi) Cogn.",NA,NA,NA,"1984","02","Brazil","Minas Gerais","Caratinga","Estação Biologica de aratinga","-41.83","-19.67",NA,NA,"<a href=http://n2t.net/ark:/65665/3a0afbc5f-5971-4ab6-9f73-9fa74c761d91 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"K. Strier","906","06","South America - Neotropics","-41.83","-19.67",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA
"4472","2019-07-24 16:25:29-03","SMITHSONIAN","US",NA,"PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Prockia","crucis","Prockia crucis","P. Browne ex L.",NA,NA,NA,"1987","11","Brazil","Minas Gerais","Caratinga",NA,"-42.1391983032227","-19.7896995544434","49886",NA,"<a href=http://n2t.net/ark:/65665/34c208bfd-a6fd-403a-809e-3b2b10727136 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"M. Horta & et al.",NA,"01","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA
"4473","2019-07-24 16:08:30-03","SMITHSONIAN","US","3317246","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","sp.","Eugenia sp.",NA,NA,NA,NA,"1985","11","Brazil","Minas Gerais","Caratinga","E. B. de Caratinga. Matão (TM2, início)","-42.1391983032227","-19.7896995544434","49886",NA,"<a href=http://n2t.net/ark:/65665/30ad3715d-96b7-4657-b0ff-9c95ff901020 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"M. Lopes & P. M. Andrade","806","11","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA
"4474","2019-11-13 11:31:26-03","USP","SPF","84112","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","leucoclados","Allophylus leucoclados","Radlk.","Coelho, RLG","2014",NA,"1984","03","Brasil","Minas Gerais","Caratinga",NA,"-41.833333","-19.666667",NA,NA,NA,NA,NA,NA,"Strier, KB","1475","03",NA,"-41.833333","-19.666667",NA,NA,NA,"SPF00084112",NA,NA,NA,NA,NA,NA
"4475","2019-11-13 11:29:46-03","USP","SPF","122453","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Anunciação, EA","1997","07","1984","10","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-41.833333","-19.833333",NA,NA,NA,NA,NA,NA,"Lopes, MA","640","26",NA,"-41.833333","-19.833333",NA,NA,NA,"SPF00122453",NA,NA,NA,NA,NA,NA
"4476","2019-11-13 11:21:28-03","USP","SPF","141107","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Anadenanthera","peregrina","Anadenanthera peregrina","(L.) Speg.","Mendonça Filho, CV",NA,NA,"1999","09","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-41.833333","-19.833333",NA,NA,NA,NA,NA,NA,"Mendonça Filho, CV","483","19",NA,"-41.833333","-19.833333",NA,NA,NA,"SPF00141107",NA,NA,NA,NA,NA,NA
"4477","2019-11-13 11:21:30-03","USP","SPF","141104","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Apuleia","leiocarpa","Apuleia leiocarpa","(Vogel) J.F.Macbr.","Mendonça Filho, CV",NA,NA,"1999","09","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-41.833333","-19.833333",NA,NA,NA,NA,NA,NA,"Mendonça Filho, CV","505","23",NA,"-41.833333","-19.833333",NA,NA,NA,"SPF00141104",NA,NA,NA,NA,NA,NA
"4478","2019-11-13 11:29:50-03","USP","SPF","73559","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","iperacuanha","Carapichea iperacuanha","(Brot.) L.Andersson","Zappi, DC","2006",NA,"1989","11","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.15","-19.766667",NA,NA,NA,NA,NA,NA,"Skorupa, LA","s.n.","02",NA,"-42.15","-19.766667","410","410",NA,"SPF00073559",NA,NA,NA,NA,NA,NA
"4479","2019-11-13 11:21:46-03","USP","SPF","141116","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Mendonça Filho, CV",NA,NA,"1999","09","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-41.833333","-19.833333",NA,NA,NA,NA,NA,NA,"Mendonça Filho, CV","490","20",NA,"-41.833333","-19.833333",NA,NA,NA,"SPF00141116",NA,NA,NA,NA,NA,NA
"4480","2019-11-13 11:21:46-03","USP","SPF","141117","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Mendonça Filho, CV",NA,NA,"1999","09","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-41.833333","-19.833333",NA,NA,NA,NA,NA,NA,"Mendonça Filho, CV","491","20",NA,"-41.833333","-19.833333",NA,NA,NA,"SPF00141117",NA,NA,NA,NA,NA,NA
"4481","2019-11-13 11:17:39-03","USP","SPF","164397","PreservedSpecimen","Plantae",NA,NA,"Cardiopteridaceae","Citronella","paniculata","Citronella paniculata","(Mart.) R.A.Howard","Sobral, M",NA,NA,"2000","03","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-41.818889","-19.736389",NA,NA,NA,NA,NA,NA,"Lombardi, JA","3658","25",NA,"-41.818889","-19.736389",NA,NA,NA,"SPF00164397","SPF00164397",NA,NA,NA,NA,NA
"4482","2019-11-13 11:27:26-03","USP","SPF","136329","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","opposita","Guapira opposita","(Vell.) Reitz","Furlan, A","1999",NA,"1998","09","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-41.817222","-19.731389",NA,NA,NA,NA,NA,NA,"Lombardi, JA","2332","05",NA,"-41.817222","-19.731389",NA,NA,NA,"SPF00136329",NA,NA,NA,NA,NA,NA
"4483","2020-01-29 12:17:44-03","USP","SPF","141094","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Mendonça Filho, CV",NA,NA,"1999","09","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga, Estrda de Jaó. Mata mesófila semidecídua.","-41.833333","-19.833333",NA,NA,"Árvore 1-012 m. Folhas maduras, flores em antese.",NA,NA,NA,"Mendonça Filho, CV","496","20",NA,"-41.833333","-19.833333",NA,NA,NA,"SPF00141094",NA,NA,NA,NA,NA,NA
"4484","2019-11-13 11:22:32-03","USP","SPF","141119","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","aculeatum","Machaerium aculeatum","Raddi","Filardi, FLR","2009","12","1999","09","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-41.833333","-19.833333",NA,NA,NA,NA,NA,NA,"Mendonça Filho, CV","475","19",NA,"-41.833333","-19.833333",NA,NA,NA,"SPF00141119",NA,NA,NA,NA,NA,NA
"4485","2019-11-13 11:22:32-03","USP","SPF","141121","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","condensatum","Machaerium condensatum","Kuhlm. & Hoehne","Filardi, FLR","2009","12","1999","09","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-41.833333","-19.833333",NA,NA,NA,NA,NA,NA,"Mendonça Filho, CV","494","20",NA,"-41.833333","-19.833333",NA,NA,NA,"SPF00141121",NA,NA,NA,NA,NA,NA
