"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","individualCount","scientificNameAuthorship","identifiedBy","yearIdentified","recordNumber","year","month","day","continentOcean","verbatimLongitude","verbatimLatitude","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","monthIdentified","dayIdentified","relatedCatalogItem","typeStatus"
"916","2020-02-07 18:36:31-03","UFMG","BHCB","74795","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Sapindaceae","Serjania","acutidentata","Serjania acutidentata","Oliveira, AM; Resck, R","Brasil","Minas Gerais","Barão de Cocais","Mina do Brucutu - CVRD. Mirante.","-43.368361","-19.853333",NA,"Erva escandente, flores creme.",NA,NA,"Radlk.",NA,NA,"126","2002","08","09","Southern America","-43.368361","-19.853333",NA,NA,NA,"1120","1120",NA,NA,NA,NA,NA
"917","2020-01-14 18:08:27-03","UFMG","BHCB","200249","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Sapindaceae","Serjania","lethalis","Serjania lethalis","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.399722","-19.838333",NA,"Trepadeira; Floresta Estacional Semidecidual em Estágio Inicial de Regeneração",NA,NA,"A.St.-Hil.",NA,NA,"7319","2019","04","03","Southern America","-43.399722","-19.838333",NA,"BHCB200249",NA,"710","710",NA,NA,NA,NA,NA
"918","2020-01-14 18:08:27-03","UFMG","BHCB","200250","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Sapindaceae","Serjania","lethalis","Serjania lethalis","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.389444","-19.848889",NA,"Trepadeira; Floresta Estacional Semidecidual em Estágio Inicial de Regeneração",NA,NA,"A.St.-Hil.",NA,NA,"7320","2019","03","28","Southern America","-43.389444","-19.848889",NA,"BHCB200250",NA,"770","770",NA,NA,NA,NA,NA
"919","2019-10-02 14:56:30-03","UFMG","BHCB","123764","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Malvaceae","Sida",NA,"Sida","Rezende, SG; Pena, FSR; Neves, GS; Mendes, MS","Brasil","Minas Gerais","Barão de Cocais","Mina de Gongo Soco, Região da barragem de rejeito","-43.603056","-19.974722",NA,"Herbácea; Áreas de pastagem formada com Melinis minutiflora P. Beauv.",NA,NA,NA,NA,NA,"2655","2008","05","07","Southern America","-43.603056","-19.974722",NA,"BHCB050205",NA,"868","868",NA,NA,NA,NA,NA
"920","2019-10-02 14:56:30-03","UFMG","BHCB","71527","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Malvaceae","Sida",NA,"Sida","Oliveira, AM","Brasil","Minas Gerais","Barão de Cocais","Pilha do Cavalo. Mina Brucutu - CVRD.",NA,"-19.885556",NA,"Arbusto com 1m de altura, em canga couraçada; flores amarelas.",NA,NA,NA,NA,NA,"73","2002","03","26","Southern America",NA,"-19.885556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2020-01-14 18:07:54-03","UFMG","BHCB","200070","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Malvaceae","Sida","cordifolia","Sida cordifolia","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.391944","-19.85",NA,"Subarbusto; Floresta Estacional Semidecidual em Estágio Inicial de Regeneração",NA,NA,"L.",NA,NA,"7161","2019","03","28","Southern America","-43.391944","-19.85",NA,"BHCB200070",NA,"800","800",NA,NA,NA,NA,NA
"922","2020-01-14 18:07:54-03","UFMG","BHCB","200071","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Malvaceae","Sida","glaziovii","Sida glaziovii","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.396111","-19.827222",NA,"Subarbusto; Floresta Estacional Semidecidual em Estágio Inicial de Regeneração",NA,NA,"K.Schum.",NA,NA,"7162","2019","03","26","Southern America","-43.396111","-19.827222",NA,"BHCB200071",NA,"660","660",NA,NA,NA,NA,NA
"923","2020-01-14 18:07:54-03","UFMG","BHCB","200072","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Malvaceae","Sida","glaziovii","Sida glaziovii","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.398333","-19.835278",NA,"Subarbusto; Floresta Estacional Semidecidual em Estágio Inicial de Regeneração",NA,NA,"K.Schum.",NA,NA,"7163","2019","03","26","Southern America","-43.398333","-19.835278",NA,"BHCB200072",NA,"670","670",NA,NA,NA,NA,NA
"924","2020-01-14 18:07:54-03","UFMG","BHCB","200073","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Malvaceae","Sida","glaziovii","Sida glaziovii","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.39","-19.835278",NA,"Subarbusto; Pastagem",NA,NA,"K.Schum.",NA,NA,"7164","2019","04","05","Southern America","-43.39","-19.835278",NA,"BHCB200073",NA,"710","710",NA,NA,NA,NA,NA
"925","2020-01-14 18:07:54-03","UFMG","BHCB","200074","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Malvaceae","Sida","martiana","Sida martiana","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.391944","-19.85",NA,"Subarbusto; Floresta Estacional Semidecidual em Estágio Inicial de Regeneração",NA,NA,"A.St.-Hil.",NA,NA,"7165","2019","03","28","Southern America","-43.391944","-19.85",NA,"BHCB200074",NA,"800","800",NA,NA,NA,NA,NA
"926","2020-01-21 18:09:37-03","UFMG","BHCB","200075","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Malvaceae","Sidastrum","micranthum","Sidastrum micranthum","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.4075","-19.845556",NA,"Arbusto; Floresta Estacional Semidecidual em Estágio Inicial de Regeneração",NA,NA,"(A.St.-Hil.) Fryxell",NA,NA,"7166","2019","11","13","Southern America","-43.4075","-19.845556",NA,"BHCB200075",NA,"670","670",NA,NA,NA,NA,NA
"927","2020-01-14 18:07:54-03","UFMG","BHCB","200034","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Gesneriaceae","Sinningia","aggregata","Sinningia aggregata","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.378333","-19.848056",NA,"Erva; Campo Rupestre sobre Quartzito Herbáceo",NA,NA,"(Ker Gawl.) Wiehler",NA,NA,"7125","2019","04","11","Southern America","-43.378333","-19.848056",NA,"BHCB200034",NA,"910","910",NA,NA,NA,NA,NA
"928","2019-10-02 14:54:56-03","UFMG","BHCB","157477","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","Santos, LM","Brasil","Minas Gerais","Barão de Cocais","Serra do Garimpo, Morraria do Cambotas, Fazenda Campestre, campo rupestre.","-43.515278","-19.887222",NA,"Erva rupícola no campo rupestre, flores vermelhas",NA,NA,"(Otto & A.Dietr.) Wiehler",NA,NA,"s.n.","2012","03",NA,"Southern America","-43.515278","-19.887222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
