"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","class","infraspecificEpithet","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","typeStatus","relatedCatalogItem"
"5919","2016-12-19 13:51:31-02","PERD","PERD","621","S","Plantae","Leguminosae-Pap","Indigofera","suffruticosa","Indigofera suffruticosa","Mill.",NA,NA,NA,NA,"Bortoluzzi, RLC; Sr. Waldemar; Rogério.","496","1999","02","24","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Ponte Queimada.","-42.7322006225586","-19.7122001647949",NA,NA,"Subarbusto ca. 1,5m de altura, ramificação desde a base com flores e frutos verdes imaturos, na beira da estrada próximo a Ponte Queimada.",NA,NA,NA,NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"5920","2016-12-19 13:51:25-02","PERD","PERD","627","S","Plantae","Leguminosae-Mim","Inga",NA,"Inga",NA,NA,NA,NA,NA,"Canela","s.n.","2003","08","16","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa Carioca","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"5921","2016-12-19 13:51:25-02","PERD","PERD","239","S","Plantae","Leguminosae-Mim","Inga",NA,"Inga",NA,NA,NA,NA,NA,"Nunes, SRDF da S; Oliveira, FCR","3","1996","10","09","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Lagoa Don Helvécio.","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore de aproximadamente 2m de altura. Margem da lagoa.",NA,NA,NA,NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"5922","2016-12-19 13:51:25-02","PERD","PERD","376","S","Plantae","Leguminosae-Mim","Inga","capitata","Inga capitata","Desv.","Nunes, SRDFS;","2001","11","27","Nunes, SRDF da S; Pereira, RM; Almeida, ED; Cordeiro, AM","116","2001","11","27","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Garapa Torta.","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore ca. 8m de altura com frutos maduros de cor verde-amarelada.",NA,NA,NA,NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"5923","2016-12-19 13:51:26-02","PERD","PERD","377","S","Plantae","Leguminosae-Mim","Inga","capitata","Inga capitata","Desv.","Nunes, SRDFS;","2001","11","28","Nunes, SRDF da S; Pereira, RM; Almeida, ED; Cordeiro, AM","119","2001","11","28","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa Águas Claras (Mumbaça).","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore ca. 12m de altura com frutos de cor verde que parecem estar imaturos.",NA,NA,NA,NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"5924","2016-12-19 13:51:25-02","PERD","PERD","357","S","Plantae","Leguminosae-Mim","Inga","capitata","Inga capitata","Desv.","Garcia, FCP; Nunes, SRDFda S","2001","11","14","Nunes, SRDF da S; Pereira, RM","96","2001","08","31","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha do Turvo.","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore com ca. 12m de altura. Flores de filetes brancos, cheiro adocicado. Presença de formigas visitantes. Frutos coletados em 26/10/2001",NA,NA,NA,NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"5925","2016-12-19 13:51:25-02","PERD","PERD","244","S","Plantae","Leguminosae-Mim","Inga","capitata","Inga capitata","Desv.","Garcia, FCP","1998","09","02","Bortoluzzi, RLC; Santos, AG","226","1998","08","14","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa do Aníbal.","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore ca. 8m de altura com flores jovens e botões cor esverdeado quando imaturos. Folhas com 4 folíolos, paripenada; folhas coriáceas. Ocorrência na beira da estrada.",NA,NA,NA,NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"5926","2016-12-19 13:51:25-02","PERD","PERD","365","S","Plantae","Leguminosae-Mim","Inga","capitata","Inga capitata","Desv.","Garcia, FCP","2001","11","14","Nunes, SRDF da S; Santos, AG","107","2001","10","26","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha do Turvo.","-42.7322006225586","-19.7122001647949",NA,NA,"Frutos imaturos de cor verde.",NA,NA,NA,NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"5927","2016-12-19 13:51:26-02","PERD","PERD","517","S","Plantae","Leguminosae-Mim","Inga","cordistipula","Inga cordistipula","Mart.","Nunes, SRDFS;","2002","05",NA,"Santos, AG","s.n.","2002","05","30","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa do Meio.","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore. Com flores e frutos.",NA,NA,NA,NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"5928","2016-12-19 13:51:26-02","PERD","PERD","518","S","Plantae","Leguminosae-Mim","Inga","cordistipula","Inga cordistipula","Mart.","Nunes, SRDFS;","2002","05",NA,"Santos, AG","s.n.",NA,NA,NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada do Salão Dourado","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore. Com frutos.",NA,NA,NA,NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"5929","2016-12-19 13:51:26-02","PERD","PERD","245","S","Plantae","Leguminosae-Mim","Inga","cordistipula","Inga cordistipula","Mart.","Garcia, FCP","2001","11","16","Bortoluzzi, RLC; Basílio, LA; Sr. Waldemar; Rogério.","478","1999","01","22","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa do Meio.","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore ca. 5 a 6m de altura, na beira da trilha, pouca incidência de sol no local. Inflorescência com flores brancas e botões verdes imaturos.",NA,NA,NA,NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"5930","2016-12-19 13:51:26-02","PERD","PERD","358","S","Plantae","Leguminosae-Mim","Inga","cordistipula","Inga cordistipula","Mart.","Garcia, FCP","2001","11","16","Lopes, W de P","361","1997","05","12","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha do Vinhático.","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore com cerca de 5m de altura; frutos imaturos verdes; mesmo indivíduo VIC.",NA,NA,NA,NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"5931","2016-12-19 13:51:26-02","PERD","PERD","371","S","Plantae","Leguminosae-Mim","Inga","cordistipula","Inga cordistipula","Mart.","Nunes, SRDFS;","2001","11","07","Nunes, SRDF da S; Pereira, RM; Santos, WQ dos; Almeida, ED; Cordeiro, AM","113","2001","10","30","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa do Aníbal.","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore com ca. 5m de altura. Estipulas foliáceas, nectários quando presentes são algumas vezes sésseis e outras vezes, estipitados.",NA,NA,NA,NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"5932","2016-12-19 13:51:26-02","PERD","PERD","435","S","Plantae","Leguminosae-Mim","Inga","cordistipula","Inga cordistipula","Mart.","Nunes, SRDFS;","2002","03","12","Nunes, SRDF da S; Pereira, RM; Santos, WQ dos; Almeida, ED","155","2002","03","13","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa do Aníbal.","-42.7322006225586","-19.7122001647949",NA,NA,"Arvoreta ca. 5m de altura, com flores de filetes brancos, cálice e corola verdes.",NA,NA,NA,NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"5933","2016-12-19 13:51:26-02","PERD","PERD","359","S","Plantae","Leguminosae-Mim","Inga","cordistipula","Inga cordistipula","Mart.","Garcia, FCP","2001","11","16","Lopes, W de P","324","1997","02","25","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha do Vinhático.","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore com cerca de 5m de altura; cálice e corola esverdeados; filetes brancos; mesmo indivíduo VIC.",NA,NA,NA,NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"5934","2016-12-19 13:51:26-02","PERD","PERD","254","S","Plantae","Leguminosae-Mim","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Bortoluzzi, RLC; Basílio, LA; Sr. Waldemar; Rogério.","432","1999","01","20","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada que corta o Parque.","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore ca. 8m de altura, na beira da estrada do lado direito. Flores brancas.",NA,NA,NA,NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"5935","2016-12-19 13:51:26-02","PERD","PERD","256","S","Plantae","Leguminosae-Mim","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"Bortoluzzi, RLC; Basílio, LA; Sr. Waldemar; Rogério.","421","1999","01","20","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada que corta o Parque.","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore ca. 8m de altura, na beira da estrada ca. 3km do Salão Dourado. Flores bege.",NA,NA,NA,NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"5936","2016-12-19 13:51:26-02","PERD","PERD","261","S","Plantae","Leguminosae-Mim","Inga","edulis","Inga edulis","Mart.","Nunes, SRDFS;","2001","10","03","Nunes, SRDF da S; Pereira, RM; Santos, WQ dos; Almeida, ED","25","2001","02","21","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trhilha da Lagoa dos Patos.","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore com ca. 20m de altura. Encontrada em local úmido, com flores. Frutos coletados em 02/10/2001.",NA,NA,NA,NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"5937","2016-12-19 13:51:26-02","PERD","PERD","448","S","Plantae","Leguminosae-Mim","Inga","edulis","Inga edulis","Mart.","Nunes, SRDFS;","2002","03","22","Nunes, SRDF da S; Santos, GA","170","2002","03","22","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa Carioca","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore ca. 12m de altura; com botões florais e frutos em estágio inicial de desenvolvimento. Encontrado em local alagado.",NA,NA,NA,NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"5938","2016-12-19 13:51:26-02","PERD","PERD","476","S","Plantae","Leguminosae-Mim","Inga","edulis","Inga edulis","Mart.","Nunes, SRDFS;","2002","04",NA,"Nunes, SRDF da S","178","2002","04","17","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada do Salão Dourado","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore. Flores de filetes brancos e cheiro adocicado.",NA,NA,NA,NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"5939","2016-12-19 13:51:26-02","PERD","PERD","375","S","Plantae","Leguminosae-Mim","Inga","edulis","Inga edulis","Mart.","Nunes, SRDFS;","2001","11","28","Nunes, SRDF da S; Pereira, RM; Almeida, ED; Cordeiro, AM","120","2001","11","28","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa dos Patos (Mumbaça)","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore ca. 20m de altura com frutos maduros, marrom esverdeados e aveludados, sulcados longitudinalmente.",NA,NA,NA,NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"5940","2016-12-19 13:51:26-02","PERD","PERD","266","S","Plantae","Leguminosae-Mim","Inga","edulis","Inga edulis","Mart.","Nunes, SRDFS;","2001","10","25","Nunes, SRDF da S; Pereira, RM; Santos, WQ dos; Almeida, ED","103","2001","10","01","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada do Salão Dourado","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore com ca. 25m de altura. Frutos de cor marrom, enrolados. Ocorre em local úmido na beira da estrada.",NA,NA,NA,NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"5941","2016-12-19 13:51:26-02","PERD","PERD","475","S","Plantae","Leguminosae-Mim","Inga","edulis","Inga edulis","Mart.","Nunes, SRDFS;","2002","04",NA,"Nunes, SRDF da S","177","2002","04","17","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada do Salão Dourado","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore ca. 12m alt., flores de filetes brancos e cheiro adocicado.",NA,NA,NA,NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"5942","2016-12-19 13:51:26-02","PERD","PERD","255","S","Plantae","Leguminosae-Mim","Inga","edulis","Inga edulis","Mart.","Nunes, SRDFS;","2001","10","22","Bortoluzzi, RLC; Basílio, LA; Sr. Waldemar; Rogério.","451","1999","01","21","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada que corta o Parque.","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore ca. 12m de altura, na beira da estrada. Flores brancas.",NA,NA,NA,NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"5943","2016-12-19 13:51:26-02","PERD","PERD","260","S","Plantae","Leguminosae-Mim","Inga","edulis","Inga edulis","Mart.","Nunes, SRDFS;","2001","10","03","Nunes, SRDF da S; Pereira, RM; Santos, WQ dos; Almeida, ED","104","2001","10","02","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trhilha da Lagoa dos Patos.","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore com ca. 20m de altura, com frutos retos a curvos. Ocorre na beira da estrada.",NA,NA,NA,NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"5944","2016-12-19 13:51:26-02","PERD","PERD","451","S","Plantae","Leguminosae-Mim","Inga","edulis","Inga edulis","Mart.","Nunes, SRDFS;","2002","03","22","Nunes, SRDF da S; Santos, GA","174","2002","03","22","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa Carioca","-42.7322006225586","-19.7122001647949",NA,NA,"Árvore ca. 8m de altura; com flores e frutos em estágio inicil de desenvolvimento.",NA,NA,NA,NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
