"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","infraspecificEpithet","typeStatus","yearIdentified","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","individualCount","relatedCatalogItem"
"483","2020-02-19 14:10:08-03","MBML","MBML-HERBARIO","31186",NA,"Plantae","Melastomataceae","Tibouchina","castellensis","Tibouchina castellensis",NA,"L. Kollmann/02-05-2008","L. Kollmann; A.P. Fontana, P. Labiak, M. Kaehler & F. B. Matos","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML031186",NA,NA,NA,"9930",NA,NA,"Arbusto 2m. Rupícola no sol. Flores lilás.",NA,NA,NA,"1180","1180",NA,NA,NA,NA,NA,NA,NA
"484","2020-02-19 14:10:08-03","MBML","MBML-HERBARIO","46996",NA,"Plantae","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"R. Goldenberg/2015","A. P. Fontana; K.A. Brahim & L.C. Bissoli","2007","06","06","Brasil","Espírito Santo","Itaguaçu","Serra do Caparaó. Mata Nebular","-40.973333","-19.747778","40W58'24","19S44'52","MBML046996","MBML046996",NA,NA,"3526",NA,NA,"Árvore, ca. 10m. Frutos arroxeados. Projeto CORES - Conservação das Orquídeas em risco de extinção.",NA,NA,NA,"1300","1300",NA,NA,NA,NA,NA,NA,NA
"485","2020-02-19 14:10:08-03","MBML","MBML-HERBARIO","46999",NA,"Plantae","Melastomataceae","Tibouchina","fothergillae","Tibouchina fothergillae",NA,"R. Goldenberg/2015","A. P. Fontana; K.A. Brahim & L.C. Bissoli","2007","06","06","Brasil","Espírito Santo","Itaguaçu","Serra do Caparaó. Mata Nebular","-40.973333","-19.747778","40W58'24","19S44'52","MBML046999","MBML046999",NA,NA,"3524",NA,NA,"Arbusto, ca. 1,2m. Frutos marrons. Projeto CORES - Conservação das Orquídeas em risco de extinção.",NA,NA,NA,"1300","1300",NA,NA,NA,NA,NA,NA,NA
"486","2020-02-19 14:10:08-03","MBML","MBML-HERBARIO","23307",NA,"Plantae","Melastomataceae","Tibouchina","heteromalla","Tibouchina heteromalla",NA,"R. Goldenberg/17-06-2005","A. P. Fontana; et al","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML023307","MBML023307",NA,NA,"864",NA,NA,"Arbusto 1,5m. Flores lilás.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2020-02-19 14:10:08-03","MBML","MBML-HERBARIO","23173",NA,"Plantae","Melastomataceae","Tibouchina","heteromalla","Tibouchina heteromalla",NA,"R. Goldenberg/17-06-2005","A. P. Fontana; et al","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML023173","MBML023173",NA,NA,"810",NA,NA,"Arbusto de 2m. Frutos secos, folhas com pêlos duros, superfície do limbo áspero. Terrestre/rupestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2017-09-14 11:43:33-03","MBML","MBML-HERBARIO","31192",NA,"Plantae","Bromeliaceae","Tillandsia","geminiflora","Tillandsia geminiflora",NA,"L. Kollmann/17-07-2007","L. Kollmann; A.P. Fontana, P. Labiak, M. Kaehler & F. B. Matos","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML031192","MBML031192",NA,NA,"9938",NA,NA,"Epífita na sombra, frutos verdes.",NA,NA,"2007","1180","1180",NA,NA,"07","17",NA,NA,NA
"489","2017-09-14 11:45:59-03","MBML","MBML-HERBARIO","31240",NA,"Plantae","Guttiferae","Tovomitopsis","saldanhae","Tovomitopsis saldanhae",NA,"L.C. Marinho/2014","L. Kollmann; A.P. Fontana, P. Labiak, M. Kaehler & F. B. Matos","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML031240","MBML031240",NA,NA,"9947",NA,NA,"Arvoreto 4m. Frutos verdes.",NA,NA,NA,"1145","1145",NA,NA,NA,NA,NA,NA,NA
"490","2020-02-19 14:10:08-03","MBML","MBML-HERBARIO","31219",NA,"Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora",NA,"R. goldenberg/2008","L. Kollmann; A.P. Fontana, P. Labiak, M. Kaehler & F. B. Matos","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML031219","MBML031219",NA,NA,"9926",NA,NA,"Arbusto 1m no sol. Flores brancas.",NA,NA,NA,"700","700",NA,NA,NA,NA,NA,NA,NA
"491","2020-02-19 14:10:08-03","MBML","MBML-HERBARIO","46946",NA,"Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora",NA,"R. Goldenberg/2015","A. P. Fontana; K.A. Brahim & L.C. Bissoli","2007","06","06","Brasil","Espírito Santo","Itaguaçu","Serra do Caparaó. Beira da estrada","-40.941667","-19.740833","40W56'30","19S44'27","MBML046946","MBML046946",NA,NA,"3485",NA,NA,"Arbusto, ca. 1m. Flores brancas. Projeto CORES - Conservação das Orquídeas em risco de extinção.",NA,NA,NA,"846","846",NA,NA,NA,NA,NA,NA,NA
"492","2020-02-19 14:10:08-03","MBML","MBML-HERBARIO","46952",NA,"Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora",NA,"R. Goldenberg/2015","A. P. Fontana; K.A. Brahim & L.C. Bissoli","2007","06","06","Brasil","Espírito Santo","Itaguaçu","Serra do Caparaó. Afloramento rochoso granítico. Topo","-40.980556","-19.741667","40W58'50","19S44'30","MBML046952","MBML046952",NA,NA,"3512",NA,NA,"Arbusto, ca. 1m, no sol. Flores brancas com estames avermelhados. Frutos verdes amarronsados. Projeto CORES - Conservação das Orquídeas em risco de extinção",NA,NA,NA,"1395","1395",NA,NA,NA,NA,NA,NA,NA
"493","2018-03-14 14:30:45-03","MBML","MBML-HERBARIO","24983",NA,"Plantae","Turneraceae","Turnera","rubrobracteata","Turnera rubrobracteata",NA,"L. Rocha/Maio-2013","A. P. Fontana; et al","2005","04","23","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML024983",NA,NA,NA,"1354",NA,NA,"Arbusto 1m, brácteas vermelhas, frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2018-03-14 14:30:45-03","MBML","MBML-HERBARIO","28124",NA,"Plantae","Turneraceae","Turnera","rubrobracteata","Turnera rubrobracteata",NA,"A.P. Fontana/30-04-2013","R. C. Britto","2006","09","08","Brasil","Espírito Santo","Itaguaçu","Cachoeirão","-40.934722","-19.751111","40W56'5","19S45'4","MBML028124",NA,NA,NA,"122",NA,NA,"Arbusto 2m, heliófilo, rupestre, botões verdes envoltos por brácteas vermelhas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2018-03-14 14:30:47-03","MBML","MBML-HERBARIO","28114",NA,"Plantae","Urticaceae","Urera","baccifera","Urera baccifera",NA,"R. C. Britto/06-XI-2006","R. C. Britto","2006","02","26","Brasil","Espírito Santo","Itaguaçu","Areia Branca","-40.964167","-19.748333","40W57'51","19S44'54","MBML028114",NA,NA,NA,"2",NA,NA,"Planta herbácea/ arbustiva com 1,2m, sobre rocha em ao cafesal caule e inflorescência vináceos e flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2018-03-14 14:30:48-03","MBML","MBML-HERBARIO","23156",NA,"Plantae","Urticaceae","Urtica",NA,"Urtica",NA,NA,"A. P. Fontana; et al","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML023156",NA,NA,NA,"870",NA,NA,"Rupestre, frutos secos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2018-03-14 14:29:56-03","MBML","MBML-HERBARIO","24459",NA,"Plantae","Lentibulariaceae","Utricularia","nelumbifolia","Utricularia nelumbifolia",NA,"A. P. Fontana/15-VIII-2007","A. P. Fontana; et al","2005","04","23","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML024459","MBML024459",NA,NA,"1370",NA,NA,"Vivendo dentro de Bromeliaceae (Alcantharea), flores lilás com traços amarelos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2017-09-14 11:47:06-03","MBML","MBML-HERBARIO","47026",NA,"Plantae","Lentibulariaceae","Utricularia","nelumbifolia","Utricularia nelumbifolia",NA,"A. P. Fontana/06-06-2007","A. P. Fontana; K.A. Brahim & L.C. Bissoli","2007","06","06","Brasil","Espírito Santo","Itaguaçu","Serra do Caparaó. Afloramento rochoso granítico. Topo.","-40.980556","-19.741667","40W58'50","19S44'30","MBML047026","MBML047026",NA,NA,"3510",NA,NA,"Carnívora. Vegetando dentro da roseta de Alcantharea extensa. Flores lilás com duas listras amarelas. Projeto CORES - Conservação das Orquídeas em risco de extinção.",NA,NA,NA,"1395","1395",NA,NA,NA,NA,NA,NA,NA
"499","2018-03-14 14:29:46-03","MBML","MBML-HERBARIO","23228",NA,"Plantae","Gesneriaceae","Vanhouttea","calcarata","Vanhouttea calcarata",NA,"J. Rossini/Abril-2005","A. P. Fontana; et al","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML023228","MBML023228",NA,NA,"847",NA,NA,"Arbusto/herbáceo, 1,5m. Flores com dorso vermelho e ventre vermelho amarelado com pintas vermelhas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2017-09-14 11:52:10-03","MBML","MBML-HERBARIO","31193",NA,"Plantae","Velloziaceae","Vellozia","albiflora","Vellozia albiflora",NA,"L. Kollmann/03-XI-2016","L. Kollmann; A.P. Fontana, P. Labiak, M. Kaehler & F. B. Matos","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML031193",NA,NA,NA,"9931",NA,NA,"Arbusto 1m. Rupícola no sol. Frutos secos.",NA,NA,NA,"1180","1180",NA,NA,NA,NA,NA,NA,NA
"501","2017-09-14 11:52:10-03","MBML","MBML-HERBARIO","5733",NA,"Plantae","Velloziaceae","Vellozia","plicata","Vellozia plicata",NA,"Fraga & Kollmann/01-XI-2016","H. Q. Boudet Fernandes; et al","1989","09","07","Brasil","Espírito Santo","Itaguaçu",NA,"-40.855556","-19.802222","40W51'20","19S48'8","MBML005733",NA,NA,NA,"2791",NA,NA,"Sub arbusto até 1,5m, caule de contorno triangular, flores brancas, gineceu com ápice amarelo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2017-09-14 11:52:10-03","MBML","MBML-HERBARIO","31194",NA,"Plantae","Velloziaceae","Vellozia","variegata","Vellozia variegata",NA,"R. Mello Silva/2009","L. Kollmann; A.P. Fontana, P. Labiak, M. Kaehler & F. B. Matos","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML031194",NA,NA,NA,"9928",NA,NA,"Arbusto 1m. Rupícola no sol, frutos secos.",NA,NA,NA,"1180","1180",NA,NA,NA,NA,NA,NA,NA
"503","2018-11-12 15:28:25-02","MBML","MBML-HERBARIO","28210",NA,"Plantae","Compositae","Verbesina","glabrata","Verbesina glabrata",NA,"G.L. Moreira/XI-2015","R. C. Britto","2006","11","22","Brasil","Espírito Santo","Itaguaçu","Cachoeirão","-40.934722","-19.751111","40W56'5","19S45'4","MBML028210","MBML028210",NA,NA,"140",NA,NA,"Arbusto com 3m, flores amarelas com miolo marron.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2017-09-14 11:44:30-03","MBML","MBML-HERBARIO","31218",NA,"Plantae","Compositae","Vernonia",NA,"Vernonia",NA,NA,"L. Kollmann; A.P. Fontana, P. Labiak, M. Kaehler & F. B. Matos","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML031218","MBML031218",NA,NA,"9921",NA,NA,"Erva 1m. Rupícola no sol, flores brancas.",NA,NA,NA,"700","700",NA,NA,NA,NA,NA,NA,NA
"505","2019-05-09 14:19:57-03","MBML","MBML-HERBARIO","23079",NA,"Plantae","Leguminosae Faboideae","Vigna",NA,"Vigna",NA,NA,"L. Vieira","2000",NA,NA,"Brasil","Espírito Santo","Itaguaçu","Itaçu","-40.784722","-19.706111","40W47'5","19S42'22","MBML023079","MBML023079",NA,NA,"8",NA,NA,"Planta crescendo no brejo ou perto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2018-01-30 15:47:38-02","MBML","MBML-HERBARIO","22243",NA,"Plantae","Violaceae","Viola",NA,"Viola",NA,NA,"A. P. Fontana; et al","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML022243",NA,NA,NA,"855",NA,NA,"Herbácea, umbricola, terrestre, coletada a 1140m, flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2018-03-14 14:29:47-03","MBML","MBML-HERBARIO","28177",NA,"Plantae","Guttiferae","Vismia","brasiliensis","Vismia brasiliensis",NA,"R. C. Britto/06-11-2006","R. C. Britto","2006","02","27","Brasil","Espírito Santo","Itaguaçu","Cachoeirão","-40.934722","-19.751111","40W56'5","19S45'4","MBML028177","MBML028177",NA,NA,"27",NA,NA,"arvoreto com 3m, flores e frutos jovens, borda de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2017-09-14 11:43:40-03","MBML","MBML-HERBARIO","31246",NA,"Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata",NA,"L. Kollmann/17-07-2007","L. Kollmann; A.P. Fontana, P. Labiak, M. Kaehler & F. B. Matos","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML031246",NA,NA,NA,"9935",NA,NA,"Epífita na sombra. Brácteas vermelhas, flores amarelas.",NA,NA,"2007","1180","1180",NA,NA,"07","17",NA,NA,NA
"509","2017-09-14 11:43:40-03","MBML","MBML-HERBARIO","46955",NA,"Plantae","Bromeliaceae","Vriesea","carinata","Vriesea carinata",NA,"A.P. Fontana/06-06-2007","A. P. Fontana; K.A. Brahim & L.C. Bissoli","2007","06","06","Brasil","Espírito Santo","Itaguaçu","Serra do Caparaó. Fundo de Vale","-40.973333","-19.747778","40W58'24","19S44'52","MBML046955",NA,NA,NA,"3489",NA,NA,"Epífita, na sombra. Cálice e brácteas vermelhas e corola amarela. Projeto CORES - Conservação das Orquídeas em risco de extinção",NA,NA,NA,"1280","1280",NA,NA,NA,NA,NA,NA,NA
"510","2017-09-14 11:43:41-03","MBML","MBML-HERBARIO","46991",NA,"Plantae","Bromeliaceae","Vriesea","fontanae","Vriesea fontanae",NA,"A.P. Fontana-06/06/2007","A. P. Fontana; K.A. Brahim & L.C. Bissoli","2007","06","06","Brasil","Espírito Santo","Itaguaçu","Serra do Caparaó. Mata Nebular","-40.973333","-19.747778","40W58'24","19S44'52","MBML046991","MBML046991_1 MBML046991_2",NA,NA,"3494",NA,NA,"Terrestre na sombra. Folhas verdes com rajadas mais claras com base marrom e ápice espinescente. Frutos secos. Projeto CORES - Conservação das Orquídeas em risco de extinção.",NA,NA,NA,"1300","1300",NA,NA,NA,NA,NA,NA,NA
"511","2017-09-14 11:43:41-03","MBML","MBML-HERBARIO","47029",NA,"Plantae","Bromeliaceae","Vriesea","menescalii","Vriesea menescalii",NA,"A. P. Fontana/06-06-2007","A. P. Fontana; K.A. Brahim & L.C. Bissoli","2007","06","06","Brasil","Espírito Santo","Itaguaçu","Serra do Caparaó. Mata Nebular","-40.973333","-19.747778","40W58'24","19S44'52","MBML047029","MBML047029",NA,NA,"3495",NA,NA,"Epífita na sombra. Folhas verdes com base vinácea e com máculas. Inflorescência vermelhas com brácteas escapais vermelhas. Frutos imaturos verdes. Projeto CORES - Conservação das Orquídeas em risco de extinção.",NA,NA,NA,"1300","1300",NA,NA,NA,NA,NA,NA,NA
"512","2018-11-23 15:49:07-02","MBML","MBML-HERBARIO","31160",NA,"Plantae","Flacourtiaceae","Xylosma","benthamii","Xylosma benthamii",NA,"A. Nepomuceno/2018","L. Kollmann; A.P. Fontana, P. Labiak, M. Kaehler & F. B. Matos","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML031160","MBML031160",NA,NA,"9957",NA,NA,"Arbusto 2m no sol. Frutos verdes.",NA,NA,NA,"1360","1360",NA,NA,NA,NA,NA,NA,NA
"513","2018-03-14 14:30:48-03","MBML","MBML-HERBARIO","24457",NA,"Plantae","Xyridaceae","Xyris",NA,"Xyris",NA,NA,"A. P. Fontana; et al","2005","04","23","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML024457",NA,NA,NA,"1368",NA,NA,"Terrestre, beira da água, flores com tépalas brancas estames amarelos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2018-03-14 14:30:26-03","MBML","MBML-HERBARIO","24450",NA,"Plantae","Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum",NA,"L. Kollmann/08-01-2013","A. P. Fontana; et al","2005","04","23","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML024450",NA,NA,NA,"1361",NA,NA,"Terrestre, flores com labelo branco com pintas roxas, pétalas e sépalas verdes com máculas marrons.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2020-02-19 14:10:08-03","MBML","MBML-HERBARIO","43502",NA,"Plantae","Melastomataceae","Tibouchina","apparicioi","Tibouchina apparicioi",NA,NA,"A. C. Brade; Altamiro & Apparicio","1946","05","14","Brasil","Espírito Santo","Itaguaçu","Alto Limoeiro","-40.855598449707","-19.8019008636475",NA,NA,"MBML043502","MBML043502",NA,NA,"18204",NA,NA,NA,NA,"ISOTIPO",NA,NA,NA,"26990","auto",NA,NA,NA,NA,NA
"516","2020-02-19 14:10:08-03","MBML","MBML-HERBARIO","43496",NA,"Plantae","Melastomataceae","Tibouchina","limoeirensis","Tibouchina limoeirensis",NA,"Brade/1952","A. C. Brade; Altamiro & Apparicio","1946","05","10","Brasil","Espírito Santo","Itaguaçu","Alto Limoeiro","-40.855598449707","-19.8019008636475",NA,NA,"MBML043496","MBML043496",NA,NA,"18057",NA,NA,"Arbusto de 1m., flor roxa",NA,"ISOTIPO",NA,NA,NA,"26990","auto",NA,NA,NA,NA,NA
"517","2018-03-14 14:30:44-03","MBML","MBML-HERBARIO","47966",NA,"Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa",NA,"T.D. Pennington/01-12-2010","A.A. da Luz","2006","03","08","Brasil","Espírito Santo","Itaguaçu",NA,"-40.855598449707","-19.8019008636475",NA,NA,"MBML047966",NA,NA,NA,"315",NA,NA,"Nome vulgar: Bapeba manteiga. Capoeira. Estrada Itaguaçu a Dist. Pontal. Arbóreo, terrestre, fruto maduro e imaturo verde. Cor exsudação incolor e descamação ausente. 1500m. Fuste cilíndrico. Superfície da casca áspera. Altura total 18",NA,NA,NA,NA,NA,"26990","auto",NA,NA,NA,NA,NA
