"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","year","month","day","continentOcean","verbatimLongitude","verbatimLatitude","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","dayIdentified","class","relatedCatalogItem"
"3455","2018-06-13 14:43:40-03","MBML","MBML-HERBARIO","44845",NA,"Plantae",NA,NA,"Malvaceae","Sidastrum","micranthum","Sidastrum micranthum",NA,"A.D. Firmino/09-06-2018",NA,NA,"A. M. Assis; M. D. S. Demuner & M. B. Redighieri","2448","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante - estrada para a Pedra do Elefante","-40.422944","-18.765583",NA,NA,"Subarbusto 1m, flores amarelas",NA,"2010","04","25",NA,"40W25'22,6","18S45'56,1",NA,"MBML044845","MBML044845","230","230",NA,NA,NA,NA,NA
"3456","2018-06-13 14:43:40-03","MBML","MBML-HERBARIO","47037",NA,"Plantae",NA,NA,"Malvaceae","Sidastrum","multiflorum","Sidastrum multiflorum",NA,"A.D. Firmino/09-06-2018",NA,NA,"A. M. Assis; M.D.S. Demuner & R. S. Cribari","2382","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante - Fazenda Santa Rita - trilha dos motoqueiros","-40.435833","-18.7825",NA,NA,"Arbusto 1m, flores amarelas",NA,"2009","03","29",NA,"40W26'9","18S46'57",NA,"MBML047037","MBML047037","190","190",NA,NA,NA,NA,NA
"3457","2017-09-14 11:51:46-03","MBML","MBML-HERBARIO","36753",NA,"Plantae",NA,NA,"Simaroubaceae","Simaba","cuneata","Simaba cuneata",NA,"J.R. Pirani/2010",NA,NA,"A. M. Amorim; et al","7550","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.443889","-18.776944",NA,NA,NA,NA,"2008","07","18",NA,"40W26'38","18S46'37",NA,"MBML036753",NA,NA,NA,NA,NA,NA,NA,NA
"3458","2018-08-20 08:16:03-03","MBML","MBML-HERBARIO","46488",NA,"Plantae",NA,NA,"Rubiaceae","Simira","cf. grazielae","Simira cf. grazielae",NA,"J. Gurtler/2018",NA,NA,"A. M. Assis; M.D.S. Demuner & R. S. Cribari","2370","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante - Fazenda Santa Rita - trilha dos motoqueiros","-40.435833","-18.7825",NA,NA,"Árvore 15m, frutos verdes",NA,"2009","03","28",NA,"40W26'9","18S46'57",NA,"MBML046488",NA,"190","190",NA,NA,NA,NA,NA
"3459","2017-09-14 11:45:40-03","MBML","MBML-HERBARIO","51001",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","aghensis","Sinningia aghensis",NA,NA,NA,NA,"L. Kollmann; C.N.Fraga, C.Fraga e M.F.O.Siva","13246","Brasil","Espírito Santo","Nova Venécia","APA da Pedra do Elefante, pedra das torres","-40.444444","-18.781111",NA,NA,"Erva rupicola ao sol, flores vinaceas.",NA,"2016","12","15",NA,"40W26'40","18S46'52",NA,"MBML051001","MBML051001 MBML051001_1 MBML051001_2",NA,NA,NA,NA,NA,NA,NA
"3460","2017-09-14 11:45:40-03","MBML","MBML-HERBARIO","33863",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","brasiliensis","Sinningia brasiliensis",NA,"J. Rossini/IX-2008",NA,NA,"P. Labiak; et al","4695","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.446389","-18.782778",NA,NA,"Herbacea, ca. 40cm altura. Flores esverdeadas. Material prensado em álcool.",NA,"2008","02","18",NA,"40W26'47","18S46'58",NA,"MBML033863","MBML033863",NA,NA,NA,NA,NA,NA,NA
"3461","2017-09-14 11:45:40-03","MBML","MBML-HERBARIO","34435",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","brasiliensis","Sinningia brasiliensis",NA,NA,NA,NA,"C. N. de Fraga; et al","1910","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.457778","-18.766944",NA,NA,NA,NA,"2008","02","19",NA,"40W27'28","18S46'1",NA,"MBML034435","MBML034435",NA,NA,NA,NA,NA,NA,NA
"3462","2017-09-14 11:45:40-03","MBML","MBML-HERBARIO","38336",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","brasiliensis","Sinningia brasiliensis",NA,"A.P. Fontana/14-01-2009",NA,NA,"A. P. Fontana; et al","5777","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.4475","-18.77",NA,NA,NA,NA,"2009","01","14",NA,"40W26'51","18S46'12",NA,"MBML038336","MBML038336",NA,NA,NA,NA,NA,NA,NA
"3463","2018-03-14 14:30:14-03","MBML","MBML-HERBARIO","47070",NA,"Plantae",NA,NA,"Monimiaceae","Siparuna","guianensis","Siparuna guianensis",NA,"A. M. Assis",NA,NA,"A. M. Assis; M.D.S. Demuner & R. S. Cribari","2303","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante - Fazenda do Sr. Antonio Cesar Cunha - mata ciliar","-40.450222","-18.760722",NA,NA,"Arbusto 2m, frutos verdes",NA,"2009","11","28",NA,"40W27'0,8","18S45'38,6",NA,"MBML047070",NA,"100","100",NA,NA,NA,NA,NA
"3464","2018-08-20 08:16:03-03","MBML","MBML-HERBARIO","34984",NA,"Plantae",NA,NA,"Smilacaceae","Smilax","remotinervis","Smilax remotinervis",NA,"J. Gurtler/2018",NA,NA,"R. Goldenberg; et al","1146","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.457778","-18.766944",NA,NA,NA,NA,"2008","05","10",NA,"40W27'28","18S46'1",NA,"MBML034984",NA,NA,NA,NA,NA,NA,NA,NA
"3465","2017-09-14 11:51:52-03","MBML","MBML-HERBARIO","35514",NA,"Plantae",NA,NA,"Solanaceae","Solanum",NA,"Solanum",NA,NA,NA,NA,"A. M. Amorim; et al","7541","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.443889","-18.776944",NA,NA,NA,NA,"2008","07","17",NA,"40W26'38","18S46'37",NA,"MBML035514",NA,NA,NA,NA,NA,NA,NA,NA
"3466","2017-09-14 11:49:44-03","MBML","MBML-HERBARIO","34344",NA,"Plantae",NA,NA,"Orchidaceae","Sobralia","sessilis","Sobralia sessilis",NA,NA,NA,NA,"C. N. de Fraga; et al","1894","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.446389","-18.782778",NA,NA,NA,NA,"2008","02","18",NA,"40W26'47","18S46'58",NA,"MBML034344",NA,NA,NA,NA,NA,NA,NA,NA
"3467","2017-09-14 11:51:50-03","MBML","MBML-HERBARIO","44848",NA,"Plantae",NA,NA,"Solanaceae",NA,NA,NA,NA,NA,NA,NA,"A. M. Assis; M. D. S. Demuner & M. B. Redighieri","2437","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante - mata do Fuxico","-40.422944","-18.765583",NA,NA,"Arbusto 5m, flores brancas, frutos verdes",NA,"2010","04","25",NA,"40W25'22,6","18S45'56,1",NA,"MBML044848",NA,"155","155",NA,NA,NA,NA,NA
"3468","2017-09-14 11:51:50-03","MBML","MBML-HERBARIO","46553",NA,"Plantae",NA,NA,"Solanaceae",NA,NA,NA,NA,NA,NA,NA,"A. M. Assis; M.D.S. Demuner & M. B. Redighieri","2506","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante - Pedra do Elefante","-40.457611","-18.767",NA,NA,"Arbusto com flores brancas. Mata na base do afloramento",NA,"2010","04","26",NA,"40W27'27,4","18S46'1,2",NA,"MBML046553",NA,"630","630",NA,NA,NA,NA,NA
"3469","2017-09-14 11:51:50-03","MBML","MBML-HERBARIO","46741",NA,"Plantae",NA,NA,"Solanaceae",NA,NA,NA,NA,NA,NA,NA,"A. M. Assis; M.D.S. Demuner & R. S. Cribari","2355","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante - Fazenda Santa Rita - trilha dos motoqueiros","-40.435833","-18.7825",NA,NA,"Arbusto 1m, frutos verdes",NA,"2009","03","27",NA,"40W26'9","18S46'57",NA,"MBML046741",NA,"190","190",NA,NA,NA,NA,NA
"3470","2017-09-14 11:51:52-03","MBML","MBML-HERBARIO","34426",NA,"Plantae",NA,NA,"Solanaceae","Solanum",NA,"Solanum",NA,NA,NA,NA,"C. N. de Fraga; et al","1899","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.446389","-18.782778",NA,NA,NA,NA,"2008","02","18",NA,"40W26'47","18S46'58",NA,"MBML034426",NA,NA,NA,NA,NA,NA,NA,NA
"3471","2017-09-14 11:51:52-03","MBML","MBML-HERBARIO","34382",NA,"Plantae",NA,NA,"Solanaceae","Solanum",NA,"Solanum",NA,NA,NA,NA,"C. N. de Fraga; et al","2093","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.466667","-18.766667",NA,NA,NA,NA,"2008","05","10",NA,"40W27'60","18S46'0",NA,"MBML034382",NA,NA,NA,NA,NA,NA,NA,NA
"3472","2017-09-14 11:51:52-03","MBML","MBML-HERBARIO","39067",NA,"Plantae",NA,NA,"Solanaceae","Solanum",NA,"Solanum",NA,NA,NA,NA,"L. Kollmann; B.Schwartsburd, A.P.Fontana & P.Labiak Evangelista.","11385","Brasil","Espírito Santo","Nova Venécia","APA da Pedra do Elefante. Serra de Baixo, morro lado direito na estrada para a Pedra do Elefante, afloramento rochoso. Inselbergue.","-40.4475","-18.77",NA,NA,"Planta escandente no sol, flores brancas.",NA,"2009","01","14",NA,"40W26'51","18S46'12",NA,"MBML039067",NA,"300","300",NA,NA,NA,NA,NA
"3473","2017-09-14 11:51:53-03","MBML","MBML-HERBARIO","34636",NA,"Plantae",NA,NA,"Solanaceae","Solanum","americanum","Solanum americanum",NA,"L.L. Giacomin/fev.2011",NA,NA,"A. P. Fontana; et al","4837","Brasil","Espírito Santo","Nova Venécia","Serra de Baixo, Pedra da Torre","-40.446389","-18.782778",NA,NA,NA,NA,"2008","02","18",NA,"40W26'47","18S46'58",NA,"MBML034636",NA,NA,NA,NA,NA,NA,NA,NA
"3474","2017-09-14 11:51:53-03","MBML","MBML-HERBARIO","38328",NA,"Plantae",NA,NA,"Solanaceae","Solanum","americanum","Solanum americanum",NA,"A.P. Fontana/14-01-2009",NA,NA,"A. P. Fontana; et al","5764","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.4475","-18.77",NA,NA,NA,NA,"2009","01","14",NA,"40W26'51","18S46'12",NA,"MBML038328",NA,NA,NA,NA,NA,NA,NA,NA
"3475","2017-09-14 11:51:57-03","MBML","MBML-HERBARIO","34995",NA,"Plantae",NA,NA,"Solanaceae","Solanum","didymum","Solanum didymum",NA,"L. L. Giacomin/VI-2012",NA,NA,"C. N. de Fraga; et al","1884","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.443889","-18.776944",NA,NA,NA,NA,"2008","02","18",NA,"40W26'38","18S46'37",NA,"MBML034995",NA,NA,NA,NA,NA,NA,NA,NA
"3476","2017-09-14 11:51:57-03","MBML","MBML-HERBARIO","37510",NA,"Plantae",NA,NA,"Solanaceae","Solanum","didymum","Solanum didymum",NA,"Y.F. Gouvêa/VI-2012",NA,NA,"P. Labiak; P.B.Schawartsburd, A.P.Fontana & L.J.C.Kollmann.","5123","Brasil","Espírito Santo","Nova Venécia","APA da Pedra do Elefante. Fazenda Neblina, trilha que margeia a montanha. Mata Estacional.","-40.445556","-18.786944",NA,NA,"Herbácea escandente, flores brancas.",NA,"2009","01","15",NA,"40W26'44","18S47'13",NA,"MBML037510",NA,"300","300",NA,NA,NA,NA,NA
"3477","2017-09-14 11:51:57-03","MBML","MBML-HERBARIO","38369",NA,"Plantae",NA,NA,"Solanaceae","Solanum","didymum","Solanum didymum",NA,"L.L. Giacomin/VI-2012",NA,NA,"A. P. Fontana; et al","5754","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.445556","-18.786944",NA,NA,NA,NA,"2009","01","13",NA,"40W26'44","18S47'13",NA,"MBML038369",NA,NA,NA,NA,NA,NA,NA,NA
"3478","2017-09-14 11:51:57-03","MBML","MBML-HERBARIO","38679",NA,"Plantae",NA,NA,"Solanaceae","Solanum","didymum","Solanum didymum",NA,"L.L. Giacomin/VI-2012",NA,NA,"R. C. Forzza; A.M.Amorim, C.N.Fraga & L.Daneu","5523","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo. Mata do Fuxico. Floresta Estacional Semidecidual.","-40.432778","-18.7825",NA,NA,"Arbusto ca. 2m alt. Flores com cálice verde, corola alva, anteras amarelas",NA,"2009","04","14",NA,"40W25'58","18S46'57",NA,"MBML038679",NA,NA,NA,NA,NA,NA,NA,NA
"3479","2017-09-14 11:51:57-03","MBML","MBML-HERBARIO","36428",NA,"Plantae",NA,NA,"Solanaceae","Solanum","pseudoquina","Solanum pseudoquina",NA,"L.L. Giacomin/Fev.2011",NA,NA,"R. C. Forzza; et al","5111","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.443889","-18.776944",NA,NA,NA,NA,"2008","02","19",NA,"40W26'38","18S46'37",NA,"MBML036428",NA,NA,NA,NA,NA,NA,NA,NA
"3480","2017-09-14 11:51:58-03","MBML","MBML-HERBARIO","38733",NA,"Plantae",NA,NA,"Solanaceae","Solanum","sycocarpum","Solanum sycocarpum",NA,"L. Bohs/VI-2012",NA,NA,"C. N. de Fraga; R.C.Forzza, A.M.Amorim & L.Daneu","2523","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo. Mata da Fazenda Santa Rita. Floresta Estacional Semidecidual.","-40.444444","-18.777778",NA,NA,"Arvoreta ca. 5m. Folhas verde discolores, brilhosas, suculentas. Frutos verde com sépalas persistentes verdes.",NA,"2009","04","15",NA,"40W26'40","18S46'40",NA,"MBML038733",NA,NA,NA,NA,NA,NA,NA,NA
"3481","2017-09-14 11:48:29-03","MBML","MBML-HERBARIO","47054",NA,"Plantae",NA,NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii",NA,"A. M. Assis",NA,NA,"A. M. Assis; M.D.S. Demuner & R. S. Cribari","2367","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante - Fazenda Santa Rita - trilha dos motoqueiros","-40.441417","-18.7825",NA,NA,"Arbusto 4m, látex branco. Frutos verdes",NA,"2009","03","28",NA,"40W26'29,1","18S46'57",NA,"MBML047054",NA,"190","190",NA,NA,NA,NA,NA
"3482","2017-09-14 11:48:29-03","MBML","MBML-HERBARIO","47074",NA,"Plantae",NA,NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii",NA,"A. M. Assis",NA,NA,"A. M. Assis; M.D.S. Demuner & R. S. Cribari","2275","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante - Fazenda Santa Rita - trilha dos motoqueiros","-40.449778","-18.7825",NA,NA,"Arbusto 2m, frutos vermelhoss",NA,"2009","11","28",NA,"40W26'59,2","18S46'57",NA,"MBML047074",NA,"190","190",NA,NA,NA,NA,NA
"3483","2017-09-14 11:42:56-03","MBML","MBML-HERBARIO","34050",NA,"Plantae",NA,NA,"Bignoniaceae","Sparattosperma","leucanthum","Sparattosperma leucanthum",NA,"A.R. Zuntini/20-01-2010",NA,NA,"P. Labiak; et al","4720","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.443889","-18.776944",NA,NA,"Árvore ca. 8m altura. Sépalas branco-esverdeadas, petalas brancas com guias de néctar róseos. Material prensado em álcool.",NA,"2008","02","19",NA,"40W26'38","18S46'37",NA,"MBML034050","MBML034050",NA,NA,NA,NA,NA,NA,NA
"3484","2017-09-14 11:41:29-03","MBML","MBML-HERBARIO","40883",NA,"Plantae",NA,NA,"Anacardiaceae","Spondias","mombin","Spondias mombin",NA,"J.R. Pirani/21-01-2011",NA,NA,"R. C. Forzza; A.M.Amorim, C.N. Fraga & L.Daneu","5527","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo. Mata do Fuxico. Floresta Estacional Semidecidual.","-40.432778","-18.7825",NA,NA,"Árvore ca 18m alt., frutos amarelos",NA,"2009","04","14",NA,"40W25'58","18S46'57",NA,"MBML040883","MBML040883","154","154",NA,NA,NA,NA,NA
"3485","2017-09-14 11:41:29-03","MBML","MBML-HERBARIO","36020",NA,"Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa",NA,"J.R. Pirani/jan.2011",NA,NA,"A. M. Amorim; et al","7553","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.443889","-18.776944",NA,NA,NA,NA,"2008","07","18",NA,"40W26'38","18S46'37",NA,"MBML036020","MBML036020",NA,NA,NA,NA,NA,NA,NA
"3486","2017-09-14 11:41:29-03","MBML","MBML-HERBARIO","38652",NA,"Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa",NA,"J.R. Pirani/jan.2011",NA,NA,"A. M. Amorim; R.C.Forzza, J.L.Paixão & L.C.J.Gomes","7553","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Trilha principal na Mata do Fuxico. Floresta Estacional Semidecidual.","-40.443889","-18.776944",NA,NA,"Árvore ca. 18m alt. Folíolos verdes, a face superior escura e brilhante. Frutos imaturos verdes e quando maduros alaranjados.",NA,"2008","07","18",NA,"40W26'38","18S46'37",NA,"MBML038652","MBML038652",NA,NA,NA,NA,NA,NA,NA
"3487","2017-09-14 11:41:29-03","MBML","MBML-HERBARIO","46889",NA,"Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa",NA,"A. M. Assis",NA,NA,"A. M. Assis; M.D.S. Demuner & M. B. Redighieri","2419","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante - propriedade Maurilio Bravin. Floresta em estágio médio","-40.430139","-18.753194",NA,NA,"Árvore 20m; DAP 60cm. Frutos verdes e amarelos.",NA,"2010","04","25",NA,"40W25'48,5","18S45'11,5",NA,"MBML046889","MBML046889","90","90",NA,NA,NA,NA,NA
"3488","2017-09-14 11:41:29-03","MBML","MBML-HERBARIO","5826",NA,"Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa",NA,NA,NA,NA,"H. Q. Boudet Fernandes; et al","2821","Brasil","Espírito Santo","Nova Venécia",NA,"-40.400278","-18.7775",NA,NA,"Árvore ca. 6m, frutos verdes passando a amarelos, nome vulgar: cajá.",NA,"1989","09","08",NA,"40W24'1","18S46'39",NA,"MBML005826","MBML005826",NA,NA,NA,NA,NA,NA,NA
"3489","2017-09-14 11:52:12-03","MBML","MBML-HERBARIO","44953",NA,"Plantae",NA,NA,"Verbenaceae","Stachytarpheta",NA,"Stachytarpheta",NA,NA,NA,NA,"A. M. Assis; M.D.S.Demuner; M. B. Redighieri","2434","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante - mata do Fuxico","-40.422944","-18.765583",NA,NA,"Erva 50cm, frutos verdes",NA,"2010","04","25",NA,"40W25'22,6","18S45'56,1",NA,"MBML044953",NA,"155","155",NA,NA,NA,NA,NA
"3490","2017-09-14 11:52:12-03","MBML","MBML-HERBARIO","37042",NA,"Plantae",NA,NA,"Verbenaceae","Stachytarpheta","cf. montevidensis","Stachytarpheta cf. montevidensis",NA,"J.R. Pirani/Jan.2011",NA,NA,"P. Labiak; et al","5057","Brasil","Espírito Santo","Nova Venécia","APA da Pedra do Elefante","-40.454167","-18.757778",NA,NA,NA,NA,"2009","01","13",NA,"40W27'15","18S45'28",NA,"MBML037042","MBML037042",NA,NA,NA,NA,NA,NA,NA
"3491","2017-09-14 11:52:12-03","MBML","MBML-HERBARIO","34997",NA,"Plantae",NA,NA,"Verbenaceae","Stachytarpheta","gesnerioides","Stachytarpheta gesnerioides",NA,"Fraga & Kollmann/01-XI-2016",NA,NA,"C. N. de Fraga; et al","1891","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.446389","-18.782778",NA,NA,NA,NA,"2008","02","18",NA,"40W26'47","18S46'58",NA,"MBML034997","MBML034997",NA,NA,NA,NA,NA,NA,NA
"3492","2017-09-14 11:52:12-03","MBML","MBML-HERBARIO","39065",NA,"Plantae",NA,NA,"Verbenaceae","Stachytarpheta","gesnerioides","Stachytarpheta gesnerioides",NA,"L.Kollmann/03-11-2016",NA,NA,"L. Kollmann; B.Schwartsburd, A.P.Fontana & P.Labiak Evangelista.","11400","Brasil","Espírito Santo","Nova Venécia","APA da Pedra do Elefante. Serra de Baixo, morro lado direito na estrada para a Pedra do Elefante, afloramento rochoso. Inselbergue.","-40.4475","-18.77",NA,NA,"Arbusto 1m rupícola no sol, flores azuis.",NA,"2009","01","14",NA,"40W26'51","18S46'12",NA,"MBML039065","MBML039065","300","300",NA,NA,NA,NA,NA
"3493","2017-09-14 11:52:12-03","MBML","MBML-HERBARIO","51000",NA,"Plantae",NA,NA,"Verbenaceae","Stachytarpheta","gesnerioides","Stachytarpheta gesnerioides",NA,NA,NA,NA,"L. Kollmann; C.N.Fraga, C.Fraga e M.F.O.Siva","13244","Brasil","Espírito Santo","Nova Venécia","APA da Pedra do Elefante, pedra das torres","-40.444444","-18.781111",NA,NA,"Arbusto 1m na sombra, flores azuis.",NA,"2016","12","15",NA,"40W26'40","18S46'52",NA,"MBML051000",NA,NA,NA,NA,NA,NA,NA,NA
"3494","2017-09-14 11:47:25-03","MBML","MBML-HERBARIO","38593",NA,"Plantae",NA,NA,"Malpighiaceae","Stigmaphyllon","mikanifolium","Stigmaphyllon mikanifolium",NA,"R.F. Almeida/2015",NA,NA,"R. C. Forzza; A.M.Amorim, C.N.Fraga & L.Daneu","5521","Brasil","Espírito Santo","Nova Venécia","Area de Proteção Ambiental da Pedra do Elefante. Serra de Baixo. Mata do Fuxico. Floresta Estacional Semi-Decidual.","-40.432778","-18.7825",NA,NA,"Liana em borda de mata. Folhas discolores com nervuras vináceas na face abaxial. Flores com cálice e glândulas verdes; corola amarelo-clara com uma das pétalas amarela com estrias vináceas",NA,"2009","04","14",NA,"40W25'58","18S46'57",NA,"MBML038593","MBML038593",NA,NA,NA,"ISOTIPO",NA,NA,NA
"3495","2017-09-14 11:45:23-03","MBML","MBML-HERBARIO","36259",NA,"Plantae",NA,NA,"Euphorbiaceae","Stillingia",NA,"Stillingia",NA,NA,NA,NA,"R. C. Forzza; et al","5185","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.443889","-18.776944",NA,NA,NA,NA,"2008","07","17",NA,"40W26'38","18S46'37",NA,"MBML036259",NA,NA,NA,NA,NA,NA,NA,NA
"3496","2017-09-14 11:45:23-03","MBML","MBML-HERBARIO","34334",NA,"Plantae",NA,NA,"Euphorbiaceae","Stillingia","argutedentata","Stillingia argutedentata",NA,"Fraga & Kollmann/Out.2016",NA,NA,"A. P. Fontana; et al","5229","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.466667","-18.75",NA,NA,NA,NA,"2008","05","09",NA,"40W27'60","18S45'0",NA,"MBML034334","MBML034334",NA,NA,NA,NA,NA,NA,NA
"3497","2017-09-14 11:45:23-03","MBML","MBML-HERBARIO","34634",NA,"Plantae",NA,NA,"Euphorbiaceae","Stillingia","argutedentata","Stillingia argutedentata",NA,"Fraga & Kollmann/Out.2016",NA,NA,"A. P. Fontana; et al","4838","Brasil","Espírito Santo","Nova Venécia","Serra de Baixo, Pedra da Torre","-40.446389","-18.782778",NA,NA,NA,NA,"2008","02","18",NA,"40W26'47","18S46'58",NA,"MBML034634","MBML034634",NA,NA,NA,NA,NA,NA,NA
"3498","2018-08-07 14:52:18-03","MBML","MBML-HERBARIO","37680",NA,"Plantae",NA,NA,"Euphorbiaceae","Stillingia","argutedentata","Stillingia argutedentata",NA,"Fraga & Kollmann/Out.2016",NA,NA,"P. Labiak; P.B.Schawartsburd, A.P.Fontana & L.J.C.Kollmann.","5103","Brasil","Espírito Santo","Nova Venécia","APA da Pedra do Elefante. Afloramento rochoso à direita na subida para a Pedra do Elefante. Afloramento rochoso.","-40.4475","-18.770278",NA,NA,"Arbusto lenhoso, ca. 1m altura, em local exposto na borda da mata. Flores masculinas amarelas.",NA,"2009","01","14",NA,"40W26'51","18S46'13",NA,"MBML037680","MBML037680","300","300",NA,NA,NA,NA,NA
"3499","2017-09-14 11:45:23-03","MBML","MBML-HERBARIO","44858",NA,"Plantae",NA,NA,"Euphorbiaceae","Stillingia","argutedentata","Stillingia argutedentata",NA,"Fraga & Kollmann/Out.2016",NA,NA,"A. M. Assis; M. D. S. Demuner & M. B. Redighieri","2490","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante","-40.457611","-18.767",NA,NA,"Arbusto rupícola, frutos verdes",NA,"2010","04","26",NA,"40W27'27,4","18S46'1,2",NA,"MBML044858","MBML044858","630","630",NA,NA,NA,NA,NA
"3500","2017-09-14 11:45:23-03","MBML","MBML-HERBARIO","34027",NA,"Plantae",NA,NA,"Euphorbiaceae","Stillingia","dichotoma","Stillingia dichotoma",NA,"L.J.S. Pinto/09-09-2013",NA,NA,"P. Labiak; et al","4683","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.446389","-18.782778",NA,NA,"Arvoreta ca. 2m altura. Frutos imaturos verdes. Sobre rochas no interior da mata. Material prensado em álcool.",NA,"2008","02","18",NA,"40W26'47","18S46'58",NA,"MBML034027","MBML034027",NA,NA,NA,NA,NA,NA,NA
